id,target
133882,16.486036890963200
133883,19.285422703330900
133884,16.988179506020200
133885,19.730023288913500
133886,17.968555290288200
133887,15.54214185821680
133888,19.20807124434790
133889,20.798248806526900
133890,17.535858643694400
133891,19.379938487893900
133892,24.2978308373753
133893,17.51435747143650
133894,25.65261720092660
133895,25.832167887945000
133896,22.11677123070570
133897,24.11715177421730
133898,26.132311074767900
133899,21.217122521155400
133900,27.50179015477190
133901,27.929785894958900
133902,23.06572812899180
133903,28.738301294634200
133904,31.51002931895840
133905,24.532663603854300
133906,28.76656480569950
133907,27.636074847135300
133908,24.76106776317810
133909,35.28874970882110
133910,36.64414141772310
133911,32.523630555836200
133912,29.924041321126500
133913,30.33096000168560
133914,33.16358838048360
133915,42.35752272292510
133916,39.59654124806720
133917,29.63811812920870
133918,29.261162501252100
133919,33.07414227566620
133920,30.684674420638800
133921,48.0107333999674
133922,35.95237510199930
133923,29.792671420581000
133924,35.26182722185160
133925,41.599765031053200
133926,34.93998315410490
133927,76.28471650107980
133928,56.418062393211000
133929,58.67845927068330
133930,55.95867383690700
133931,65.43442852264400
133932,66.50586858944150
133933,132.64314634365900
133934,118.34153416068200
133935,100.37420201822900
133936,127.01695070915000
133937,118.8689310782520
133938,125.62462203745100
133939,134.79289370343800
133940,99.48999927896100
133941,94.55839367700250
133942,99.10703980324030
133943,96.7708358249326
133944,101.53593073493500
133945,127.28092701933700
133946,80.70903465128070
133947,77.44474963033810
133948,79.89378506309370
133949,78.97494151410450
133950,75.00979513039890
133951,93.77913082944970
133952,61.86874950636210
133953,55.97392908224760
133954,62.54097574609220
133955,62.09233360072910
133956,56.905185185685900
133957,96.36690911005080
133958,50.69619710393330
133959,52.736314029355600
133960,54.967793950223400
133961,60.36429470405420
133962,47.80578442333880
133963,92.9506793279849
133964,41.96457951000870
133965,43.45432690458020
133966,38.860162685826500
133967,41.836860463241400
133968,44.7380650622404
133969,83.04923608398440
133970,44.791955753773900
133971,42.02626628305940
133972,38.600910658512200
133973,38.64495026989390
133974,45.33929099204790
133975,88.09222570525460
133976,46.116401416815700
133977,38.3381471060624
133978,39.49232231704070
133979,37.7926156453541
133980,44.50903209211580
133981,84.46540987094290
133982,42.289689431402100
133983,38.03597685020220
133984,39.56303272120780
133985,37.038582644679100
133986,43.417607110982000
133987,83.39917282753800
133988,49.18152694623600
133989,37.82770387604150
133990,40.46251109301440
133991,41.313903252414100
133992,47.10084333615850
133993,94.84649843813100
133994,50.048133129419300
133995,42.432850472352900
133996,45.8701289272465
133997,39.50969543885820
133998,52.83224905889970
133999,102.62974461194800
134000,61.96745878812250
134001,48.22458417146580
134002,46.180694621494800
134003,41.33995749146990
134004,61.937094493534400
134005,88.20785080272820
134006,46.92178515017220
134007,33.7478965116187
134008,34.37738827701310
134009,33.473567308514400
134010,45.94985856281390
134011,31.204433412171600
134012,24.846783122803900
134013,20.874964101327800
134014,21.782551963975300
134015,22.21181405329320
134016,23.56070007495960
134017,21.247505051409200
134018,20.14993493129550
134019,15.117706094633200
134020,17.105454655208800
134021,18.900785245501000
134022,19.72476249843230
134023,19.768761625346300
134024,18.496180215839600
134025,16.468939308748400
134026,18.331211600919100
134027,21.595506768132500
134028,18.242229641632700
134029,21.67008819598750
134030,19.004828133967000
134031,19.654221677260300
134032,24.393828325061800
134033,22.750508863658300
134034,19.269164217157800
134035,26.677228654113000
134036,22.43340629081570
134037,22.452494655023200
134038,35.41082476051220
134039,30.127329721310800
134040,22.559240986514200
134041,29.805619117865600
134042,23.866736857925300
134043,25.13630913312570
134044,32.72595869381910
134045,30.074485369134700
134046,23.255148431700700
134047,27.86453344185100
134048,29.226115070809800
134049,27.957783321770100
134050,32.07791928389980
134051,31.266033804569000
134052,26.447143927423700
134053,31.596099549621100
134054,32.286575696847
134055,30.347219006585900
134056,25.073988805460800
134057,28.877538091081700
134058,29.54659189350190
134059,35.112047033355000
134060,39.21792100102110
134061,32.76408690336850
134062,29.056648554083200
134063,31.239927747264500
134064,32.462615687334500
134065,46.72015483595930
134066,45.19413009082860
134067,45.75815731128740
134068,45.221633952511900
134069,33.38525379549820
134070,49.43365335938020
134071,81.69788222933100
134072,74.47517842485770
134073,67.5590940553818
134074,71.4382966777883
134075,55.8619771099662
134076,76.13014443274390
134077,144.20362328254300
134078,146.2242996127490
134079,135.71758326416000
134080,127.14930798861000
134081,125.49655940466800
134082,141.89489461028700
134083,119.73024747337600
134084,115.17197559732000
134085,103.83931370568900
134086,95.04385061460100
134087,95.15394459975360
134088,113.76624435391300
134089,88.10010242166000
134090,56.88479046996560
134091,62.056556499845000
134092,56.701079908674800
134093,62.39018148399390
134094,57.945198954251400
134095,58.42128854302190
134096,20.305950489727500
134097,32.72987349320750
134098,26.85390776055750
134099,29.784137532919100
134100,21.569660348509900
134101,49.154536330204600
134102,16.538310976302500
134103,30.18184190080540
134104,21.29051781573240
134105,20.688275591785100
134106,17.211867709147400
134107,52.010104443570200
134108,14.26916294029900
134109,27.166534380878200
134110,23.301160922164800
134111,24.45688450854980
134112,15.350527940467600
134113,45.28686470286050
134114,13.145754461100100
134115,26.59328956034210
134116,21.058339272810700
134117,17.54802735570670
134118,11.938683127985900
134119,46.28406047291410
134120,14.1152798560832
134121,23.397331975192900
134122,21.126034926649600
134123,21.0004743667693
134124,14.258391019326000
134125,45.21171215772670
134126,14.29167724630540
134127,21.62462165277260
134128,20.561507637030200
134129,19.960798344828600
134130,14.337762199088800
134131,45.24423842125740
134132,13.667730298846300
134133,21.65898514066450
134134,20.419820498023300
134135,19.881812095772500
134136,15.801474179797800
134137,43.91916905682400
134138,16.709186945896700
134139,22.64603850466210
134140,20.921646731710200
134141,19.6231809937123
134142,16.74071742456900
134143,46.64411711967890
134144,18.269840780462600
134145,23.492246378751300
134146,23.214282037507900
134147,22.19757558496050
134148,21.389729940718600
134149,37.81066261608270
134150,20.286994252802900
134151,20.880752085908700
134152,19.26417152917290
134153,20.682232838401300
134154,22.03934595651100
134155,21.055053105768800
134156,15.518253288056600
134157,16.87754224063290
134158,15.827254632960000
134159,16.133761651750600
134160,14.740430331358100
134161,17.68414380402870
134162,13.200313840009200
134163,13.990120951782300
134164,12.578942792334800
134165,17.01143141389200
134166,12.69952569315220
134167,18.30559852764680
134168,12.845621371630900
134169,15.982618058150700
134170,18.13425504587050
134171,16.82138247361300
134172,8.72830007588511
134173,21.159453137902400
134174,17.28375490385930
134175,17.061789019382700
134176,18.53736123699820
134177,23.272010576159400
134178,12.647556079073400
134179,25.619493528889200
134180,19.888319807655000
134181,21.09415003058340
134182,24.181020721510700
134183,26.696060671666300
134184,18.48785538435790
134185,35.15904605115420
134186,27.016453314656400
134187,29.751427795641900
134188,29.92760804176020
134189,33.27204283834370
134190,24.842365206323300
134191,38.69219845293910
134192,29.805656595061100
134193,28.422194103630500
134194,30.620279907577300
134195,23.253162529223500
134196,26.224620079207900
134197,42.42475765356390
134198,35.97974274752650
134199,32.50155768431010
134200,24.930799454696900
134201,33.8963180046661
134202,36.90788000391710
134203,31.186089989389300
134204,33.80962801208500
134205,30.273181856905500
134206,27.401331962820300
134207,34.164484797333700
134208,36.99949421354530
134209,30.615015024125600
134210,24.9205737391669
134211,30.523574887123600
134212,31.0546608782347
134213,37.076204189175000
134214,29.0292882569301
134215,73.10543526633860
134216,53.325517996492700
134217,61.62405199198660
134218,41.58356444251560
134219,57.65030770466480
134220,60.54458967403620
134221,86.09045615556940
134222,74.8204428584457
134223,55.082080687332100
134224,56.81322107963370
134225,75.38598134451760
134226,78.93228531921000
134227,66.13431355919170
134228,32.95542477029410
134229,35.00267684452360
134230,31.499785139137100
134231,38.41983122440770
134232,36.711688778860400
134233,55.228966074207200
134234,22.986668457350300
134235,32.80399264578640
134236,17.408807301189300
134237,35.59741729713470
134238,22.809696615842000
134239,50.24896188882620
134240,20.598374827045000
134241,26.208424841257900
134242,18.723878161685600
134243,18.80586865128020
134244,20.31745763899410
134245,39.90122549086940
134246,10.171978226776800
134247,21.238480697929600
134248,16.851887989822500
134249,16.710334565494800
134250,12.437666137206
134251,43.06717954669420
134252,11.753350662505100
134253,21.092093424762500
134254,17.09844028007500
134255,15.801919862846200
134256,11.68855609325140
134257,38.65594111378990
134258,9.189865236094030
134259,21.663627427085500
134260,17.058834468199500
134261,16.424822210506600
134262,9.978451068825060
134263,37.95523484018300
134264,9.960000974692310
134265,20.43575094371140
134266,18.65724789229700
134267,15.936579339926500
134268,8.9570430135941
134269,36.91108031670290
134270,10.318318575434900
134271,19.914716882716200
134272,18.103024417883500
134273,17.44173948150670
134274,10.284307601297800
134275,39.83500405643000
134276,11.410318977842100
134277,17.7151537664166
134278,19.017798533632300
134279,17.996242364378000
134280,11.311464772595400
134281,38.60421366335070
134282,11.318472459456700
134283,18.77517178875400
134284,19.60609938464140
134285,18.121627070820700
134286,11.759108914551600
134287,42.74141415235300
134288,14.235177739029900
134289,23.010190237851700
134290,21.982142648787700
134291,21.947634871713800
134292,14.656687223738700
134293,41.543483126946900
134294,15.212098552983900
134295,23.01327625837370
134296,19.62117888367080
134297,21.20808547887120
134298,14.735164857573000
134299,31.78826176207980
134300,10.88758242267980
134301,20.29234876554550
134302,21.259611725658400
134303,20.4666489138565
134304,12.962134099134600
134305,25.759974263623400
134306,13.400210533238900
134307,17.566692605068900
134308,17.605603865502900
134309,18.68128939271280
134310,11.302004554961000
134311,21.145284484283800
134312,10.065397733811600
134313,15.996077328039400
134314,16.376813684125300
134315,20.647215943242300
134316,10.02737814302890
134317,18.166756614236000
134318,10.356089372224000
134319,17.42595028725930
134320,20.641797475605000
134321,22.637190102468600
134322,10.164820405486900
134323,36.64419623681560
134324,18.14210776230330
134325,21.20840946234290
134326,22.537843530094300
134327,26.549646709620000
134328,17.93642670870630
134329,41.71565297966170
134330,23.190362184081900
134331,26.629004544172000
134332,23.73173875490510
134333,25.645416823634200
134334,23.74640800659080
134335,36.36676790077430
134336,25.060704393217800
134337,32.50876007500500
134338,22.331447243087600
134339,28.933417882674300
134340,26.023456151493900
134341,37.42945640692090
134342,32.605224670947800
134343,32.07930963870660
134344,40.34899859651710
134345,33.1633185209218
134346,31.52254471745870
134347,29.12895730817850
134348,23.824070217514000
134349,29.837513944740100
134350,44.58896730510040
134351,35.924341339285200
134352,30.104184208993100
134353,32.931306992153400
134354,23.907350408987100
134355,28.349062659747300
134356,46.020338417742200
134357,41.209420093410800
134358,23.898298427230900
134359,64.95936176602330
134360,32.283767406486200
134361,45.253783885526100
134362,60.085004848361200
134363,43.06149088308960
134364,38.355712012013300
134365,67.02264705064990
134366,37.598355157284
134367,48.601177697626700
134368,63.30946010602130
134369,62.76371584667420
134370,35.90315660878110
134371,81.88798790738710
134372,65.82527508793120
134373,52.98005966338150
134374,33.2204089204208
134375,67.97229825270770
134376,63.236478906932500
134377,88.52950477303940
134378,42.37435345824680
134379,40.16065497879800
134380,18.178962328698100
134381,35.88229046480850
134382,37.98333766173030
134383,75.1046058864159
134384,32.415034181960200
134385,34.150149499270300
134386,17.188810245769200
134387,24.208806321829000
134388,30.382010264014400
134389,88.9463895991458
134390,28.62486131139180
134391,34.235441417356100
134392,17.76032721875450
134393,20.192546860629700
134394,30.157439111856100
134395,80.64406604164860
134396,34.78433824312230
134397,37.437314944232700
134398,30.802766114985000
134399,35.12708326699300
134400,35.31253303912840
134401,71.25675466156010
134402,34.04178409239690
134403,35.91235974059930
134404,29.3450159975625
134405,32.87001868013150
134406,34.36352194907920
134407,68.75337473021800
134408,34.21957181171320
134409,36.10365448623010
134410,29.976647408084800
134411,33.2251902354013
134412,34.58893982730460
134413,67.82924186786060
134414,35.80850733301350
134415,37.67640857220740
134416,32.08619969559340
134417,34.8940819122572
134418,36.169791025166600
134419,63.49521210286630
134420,34.7585081728392
134421,36.269947452091300
134422,30.914329559200900
134423,33.80532145513220
134424,35.0663247763847
134425,62.222438244433300
134426,36.58281095280390
134427,37.8950449151019
134428,33.07477599145550
134429,35.80060743124920
134430,37.098648124553200
134431,61.3417929984818
134432,37.997032228674300
134433,37.50766586193620
134434,35.56655665406730
134435,36.85347089758760
134436,38.71002145988370
134437,64.41755130766700
134438,40.07107523501110
134439,39.793887296581700
134440,36.12866874372860
134441,39.05640059861450
134442,40.43721888131570
134443,37.341036509292500
134444,33.15539833047600
134445,33.84220213017200
134446,32.20721089825060
134447,33.69240837041150
134448,33.233709867923300
134449,32.168753010546200
134450,29.734965487020600
134451,29.38006122355720
134452,26.7530988968597
134453,29.132880487047700
134454,29.783840556039300
134455,27.22523894951410
134456,25.854886650407400
134457,26.821357373819500
134458,23.154434397041300
134459,26.376516919041900
134460,26.12495913223070
134461,26.21453736641800
134462,26.53792341429630
134463,26.96697042731110
134464,25.409645013599400
134465,28.994745889237200
134466,26.522755913579100
134467,27.138467197305500
134468,28.04779586931700
134469,28.367115213444100
134470,27.64211653144720
134471,30.375465923805100
134472,27.994219948458800
134473,27.063969808071500
134474,28.064479399556300
134475,28.801532095823000
134476,27.26973385492650
134477,29.92765022080020
134478,28.010854026717200
134479,29.34593583900680
134480,29.066408637195700
134481,29.366457243991000
134482,28.206422288609600
134483,33.426004813267100
134484,29.046575442163700
134485,31.57799722163850
134486,31.36621449587860
134487,32.44817417499210
134488,28.949204971639200
134489,38.70893673711850
134490,31.579162295329400
134491,32.09267484828370
134492,30.883639337921100
134493,30.62128355228410
134494,28.5127609388793
134495,43.65311986050510
134496,30.41135702399810
134497,37.11604252872870
134498,33.058116543249100
134499,33.580734410292800
134500,27.648852151288200
134501,42.92663435987000
134502,33.56630059556840
134503,53.922224575522400
134504,45.28928431306550
134505,43.756645226366700
134506,36.350718857964100
134507,48.54145007298140
134508,46.3158853904014
134509,104.99523956341600
134510,93.2038639616053
134511,95.62982488199870
134512,84.7836272940299
134513,90.28354877564960
134514,92.36858027223840
134515,95.52975886628760
134516,83.27046090819280
134517,84.52832496158910
134518,71.1211541831231
134519,77.99089363031190
134520,84.45238886481820
134521,79.88469854694480
134522,51.88100883340960
134523,58.100399451301700
134524,47.161325676903900
134525,51.499080918401400
134526,52.915135325101100
134527,90.2923951676252
134528,53.003097422011500
134529,58.69895870972970
134530,49.87414568322590
134531,53.535064822246100
134532,53.72960547885810
134533,96.22335950881380
134534,55.80457710372990
134535,59.41521951641620
134536,52.34087007123570
134537,55.81351599718570
134538,55.56279329378150
134539,118.18594569557900
134540,51.118920254027300
134541,48.63466989672700
134542,44.509078294550500
134543,43.6297211301522
134544,52.63655469643640
134545,118.62058745320600
134546,49.27898769041940
134547,44.43164971099730
134548,38.741274987532400
134549,40.53542141043750
134550,50.32948531272660
134551,113.58207352426500
134552,47.57151768878840
134553,46.00825971592570
134554,41.33349167434050
134555,40.695784005746400
134556,46.54457871280270
134557,113.87909408013100
134558,38.66578424951740
134559,37.00757325014530
134560,33.31804841232930
134561,36.77484719139130
134562,40.47518487994360
134563,109.49428101871000
134564,36.44368565798730
134565,33.371396782739100
134566,33.92442928810310
134567,35.60725220057490
134568,36.91721779701460
134569,100.8222051743780
134570,34.53610729628940
134571,31.28470582984090
134572,32.28505513828570
134573,30.37558737229940
134574,34.67444425187250
134575,95.99825517611610
134576,34.369476858343500
134577,29.969055006197800
134578,32.282396993727900
134579,32.90846873910480
134580,35.927159591343200
134581,90.04090693472690
134582,37.61914042055800
134583,32.00046917226350
134584,33.65531869566340
134585,32.44883440090130
134586,39.31980694995990
134587,28.428383664108500
134588,24.837941290325100
134589,25.200434310449500
134590,22.841945369889600
134591,25.32381881022070
134592,24.916251715152300
134593,22.985818408444600
134594,20.402155085104100
134595,21.2555034105486
134596,17.397668611723800
134597,21.690784730516900
134598,20.45102761099130
134599,19.70005582815080
134600,18.329703370098300
134601,19.293860479618800
134602,15.835162355720500
134603,19.326926490371600
134604,18.59977696454170
134605,17.655626400498500
134606,18.027236023333100
134607,18.09599256860880
134608,16.60119852680840
134609,19.818273900877100
134610,18.012067012631500
134611,19.228857482161700
134612,19.975312011844300
134613,19.78032882409320
134614,18.75146041285560
134615,21.709685002028000
134616,19.92773287456050
134617,19.594584978868200
134618,20.543485451573600
134619,21.14423329746060
134620,18.702669569648200
134621,22.254330642629400
134622,20.63023752077640
134623,22.114637988397900
134624,22.012058161725500
134625,22.3157779030324
134626,20.596249142679700
134627,26.39274961367580
134628,22.034325296887300
134629,24.628331257988700
134630,23.41623050171250
134631,24.561805622148300
134632,22.136280983932700
134633,28.827760583299700
134634,23.635176197357800
134635,23.752802825813900
134636,22.715737206045800
134637,22.10293227556850
134638,19.614675265229200
134639,33.74104449988900
134640,22.277524609053100
134641,32.14734045086310
134642,28.858232525940600
134643,28.91031414112140
134644,23.691892903699100
134645,36.37991703402360
134646,29.365734105077200
134647,56.828078482789600
134648,47.508146111510900
134649,46.29011037338520
134650,38.73159460437320
134651,51.86357507075620
134652,48.76165278311620
134653,70.07042263709600
134654,63.20525567045620
134655,66.23205916608170
134656,57.58607032152620
134657,60.92275971505690
134658,61.997874647816900
134659,65.45431325401600
134660,51.66719313917400
134661,52.54833701245610
134662,41.19088279602290
134663,48.80275907926360
134664,52.64539405411780
134665,73.62894562584040
134666,38.718982745966500
134667,45.961185253507100
134668,35.83166494336310
134669,40.79876893974340
134670,39.803041717516400
134671,68.2593157023949
134672,32.072808471409300
134673,34.98325697073640
134674,28.258060630735700
134675,32.76598529598060
134676,32.447113159115300
134677,66.6960936422163
134678,30.96164344894470
134679,34.03701199179860
134680,27.149333803637300
134681,31.06908132260480
134682,30.39260597943010
134683,63.96757088694990
134684,27.12970249584860
134685,29.980464415515600
134686,23.362803886845800
134687,27.526904230534700
134688,27.705593087549600
134689,61.95438935852050
134690,27.005586112152000
134691,28.492845720315300
134692,22.563029760990200
134693,26.068411230282000
134694,27.375022307660700
134695,62.63608675665510
134696,27.10988782123470
134697,28.555197340539100
134698,23.121169439233000
134699,26.272658738717500
134700,27.479255836826100
134701,58.546915328503100
134702,27.09620989343830
134703,28.004817449262300
134704,23.250871752427300
134705,26.060947578964600
134706,27.457493585591400
134707,52.8792815654835
134708,25.188362406898900
134709,25.726836127781000
134710,21.275756389492600
134711,24.233590205640800
134712,25.47435210741900
134713,57.66168239554880
134714,28.58115299000480
134715,29.469228379152200
134716,24.722850618378100
134717,27.12999763917560
134718,29.075163258728800
134719,55.99646425522270
134720,30.514092826411900
134721,30.075400222631000
134722,27.280855061304
134723,29.271588738672400
134724,31.227081819202700
134725,51.351093479781000
134726,30.017132355970100
134727,30.09551978038190
134728,25.55191012060540
134729,29.543566685447200
134730,30.383278306987600
134731,25.132850220617900
134732,20.779483538256200
134733,21.267061574472400
134734,18.80101222530030
134735,21.6343644732596
134736,20.90549153698370
134737,17.154274744307000
134738,14.918375595110100
134739,15.646717816045500
134740,11.766656169512500
134741,16.359413641694200
134742,14.96724831967940
134743,15.070590605792100
134744,13.82969383335520
134745,14.656936987664000
134746,11.392306361813900
134747,15.495814145311900
134748,13.970311146136600
134749,13.213187360950300
134750,13.759776451971600
134751,14.19123202907710
134752,12.230051927356700
134753,16.06619699689810
134754,13.744607401533600
134755,15.523939097609700
134756,16.453130262500400
134757,16.45388145642500
134758,15.591768249586900
134759,19.18444352771740
134760,16.405551522580900
134761,16.493586259334900
134762,17.376868614389900
134763,18.54384959355330
134764,16.53143496195160
134765,19.79890379072100
134766,17.463621021352400
134767,18.67025218167850
134768,18.513723614841600
134769,19.589920515425100
134770,17.749298174573100
134771,23.011570757779800
134772,18.53599029303440
134773,19.94283118256900
134774,19.50287844934180
134775,20.837142602968000
134776,18.443590412783500
134777,26.14926279200940
134778,19.721822868454300
134779,17.24241836552360
134780,17.676573119862900
134781,17.19272313638040
134782,15.203622561371800
134783,26.62762369554740
134784,16.590027152184600
134785,27.050932878434700
134786,22.5553876836656
134787,24.68973578851110
134788,20.116559864733200
134789,30.85139072787130
134790,23.09964355306510
134791,52.80835236533770
134792,41.444054309867500
134793,40.518169585751900
134794,34.37245714875080
134795,44.44701008464650
134796,42.12504871245280
134797,75.58432402971490
134798,65.64265595188540
134799,64.4059258354187
134800,55.44083986930660
134801,62.24124590887280
134802,64.49538931294370
134803,56.13702008690170
134804,39.661583090403100
134805,41.56826817982030
134806,29.69922577736140
134807,39.183142769461800
134808,40.82732719387910
134809,59.36358560822280
134810,28.47092140690610
134811,34.770568670676300
134812,25.588623030648400
134813,30.71056407905610
134814,29.652763487008200
134815,51.47069924382000
134816,23.24395447928490
134817,27.85096285233200
134818,20.755665755845100
134819,24.772488719035600
134820,23.85770325145640
134821,49.33609783997270
134822,23.91059135543890
134823,25.90942912385840
134824,20.09063038109090
134825,24.19191203142640
134826,23.719668904133100
134827,43.14073835406730
134828,11.654819972629800
134829,24.43085995988560
134830,23.13927264066050
134831,24.971066917200500
134832,15.628534970954700
134833,41.131713653564500
134834,16.63538460394780
134835,23.508111026152300
134836,21.49163166172670
134837,20.312105058864800
134838,13.65404056571580
134839,43.105105712680600
134840,18.680684390423100
134841,20.515706163933900
134842,14.848077447490600
134843,18.058775179808400
134844,19.097750188531000
134845,43.769862131278100
134846,19.78235726536620
134847,20.85210089207740
134848,15.905503963158800
134849,18.9499786712904
134850,20.191337706888600
134851,43.270309016045000
134852,19.38435046594270
134853,20.18138210002890
134854,15.527525375876700
134855,18.588114738594700
134856,19.71803679662290
134857,44.16116137148060
134858,20.423448269110300
134859,21.964217595479900
134860,17.426551866149700
134861,19.54395634762080
134862,20.96515469115720
134863,50.73479581154290
134864,26.55344732956670
134865,24.652500062477300
134866,22.450751693736900
134867,25.143273101163400
134868,27.277380867626500
134869,44.40171149252720
134870,23.74137619555190
134871,23.70539371099510
134872,18.795612929621400
134873,23.043314657140900
134874,23.935689823495100
134875,19.620763173517800
134876,16.320223750060900
134877,17.254290842228500
134878,14.066482628236500
134879,17.590724972323700
134880,16.446231997141100
134881,13.893914046401800
134882,11.658012175259400
134883,12.38635424221620
134884,8.491171848494430
134885,13.255001642309700
134886,11.706884432925700
134887,9.901452174243040
134888,8.61036499278153
134889,9.422388359333790
134890,6.012397879580170
134891,10.369403700734400
134892,8.801172356959640
134893,10.159833415536000
134894,10.611811239308500
134895,11.290671014265900
134896,9.286839974511430
134897,13.924014090429400
134898,10.596643241885900
134899,14.202491069522100
134900,15.131683193054200
134901,15.766794000039700
134902,14.993853235955700
134903,19.38535536752050
134904,15.08410442829940
134905,16.01416894520290
134906,17.129349995488400
134907,18.21417261774670
134908,16.20502442995390
134909,18.127576835561500
134910,17.216103445532200
134911,16.196361641178
134912,16.158933106094500
134913,17.00707668089080
134914,14.9801276916197
134915,17.625337110115400
134916,16.181199978002400
134917,16.391555402765400
134918,16.060564579547600
134919,17.71225803729670
134920,15.34115979100060
134921,20.257329032955900
134922,16.27950924204570
134923,10.458468831425300
134924,11.116967998250300
134925,11.256777307624700
134926,10.541546803391400
134927,18.467787244334800
134928,10.052246390465800
134929,19.479077015499300
134930,15.65830344752060
134931,18.293094375140400
134932,13.960121514055700
134933,22.387970495734200
134934,16.202558999028600
134935,45.88737954124100
134936,35.4564792556988
134937,33.58709850300090
134938,28.871647379915100
134939,37.45230043893810
134940,35.83266647215740
134941,63.95050031704800
134942,55.8613937925379
134943,55.664603079605100
134944,46.90408851953960
134945,53.26112836930800
134946,55.89085675323100
